Lipid,Sample,Value,DayNight,hours,SubjectID
SM(d18:2/21:0),Subject_1_time_4,-6.531343706878941,day,10.5,Subject_1
TG(16:0/18:0/18:0),Subject_1_time_4,7.257443318794556,day,10.5,Subject_1
PC(18:0/18:0);PC(16:0/20:0),Subject_1_time_4,0.8269721872605293,day,10.5,Subject_1
TG(54:1),Subject_1_time_4,-4.564266951420867,day,10.5,Subject_1
PC(18:2/18:2),Subject_1_time_4,-2.130270791437219,day,10.5,Subject_1
TG(54:3),Subject_1_time_4,-2.248323391409528,day,10.5,Subject_1
TG(56:2),Subject_1_time_4,1.2310282928375056,day,10.5,Subject_1
SM(d18:1/22:0),Subject_1_time_4,-2.8729764357892122,day,10.5,Subject_1
PC(16:1/20:4),Subject_1_time_4,10.818263950419198,day,10.5,Subject_1
PC(22:0/0:0),Subject_1_time_4,-0.48779888908614183,day,10.5,Subject_1
DG(18:0/0:0/18:0),Subject_1_time_4,-4.245189042257729,day,10.5,Subject_1
TG(47:0),Subject_1_time_4,0.12033892242444719,day,10.5,Subject_1
TG(12:0/18:2/20:4),Subject_1_time_4,-1.3212029743244678,day,10.5,Subject_1
PC(15:0/18:2),Subject_1_time_4,-1.6182778320267133,day,10.5,Subject_1
TG(56:3),Subject_1_time_4,-6.436545881519114,day,10.5,Subject_1
TG(18:1/18:1/23:0),Subject_1_time_4,1.2962624558707716,day,10.5,Subject_1
SM(d16:1/14:0),Subject_1_time_4,3.8657046932858186,day,10.5,Subject_1
PC(P-18:0/22:6)_B,Subject_1_time_4,3.1087973567406917,day,10.5,Subject_1
PC(18:0/18:1),Subject_1_time_4,0.7421046722938611,day,10.5,Subject_1
PC(0:0/16:0)_A,Subject_1_time_4,11.208661583640753,day,10.5,Subject_1
TG(58:9),Subject_1_time_4,1.0915084279109022,day,10.5,Subject_1
PC(14:0/16:0),Subject_1_time_4,3.6574033245962387,day,10.5,Subject_1
CE(18:2),Subject_1_time_4,1.8272339260867128,day,10.5,Subject_1
PC(18:0/18:2),Subject_1_time_4,-2.0604969553120434,day,10.5,Subject_1
PC(20:3/0:0)_B,Subject_1_time_4,5.9463949553143465,day,10.5,Subject_1
PC(17:0/20:3)_B,Subject_1_time_4,0.14464889565923217,day,10.5,Subject_1
PC(14:0/18:2);PC(16:1/16:1),Subject_1_time_4,3.6796359603044504,day,10.5,Subject_1
TG(56:7),Subject_1_time_4,-3.845116728126808,day,10.5,Subject_1
PC(18:0/20:4);PC(16:0/22:4),Subject_1_time_4,-2.3497051862948624,day,10.5,Subject_1
PC(16:0/20:5),Subject_1_time_4,4.292153208041152,day,10.5,Subject_1
TG(18:1/18:1/21:0),Subject_1_time_4,1.4097468305044634,day,10.5,Subject_1
PC(18:0/22:5)_A,Subject_1_time_4,-5.372232759810186,day,10.5,Subject_1
TG(16:0/16:0/18:0),Subject_1_time_4,4.034744380456869,day,10.5,Subject_1
PC(P-16:0/18:2),Subject_1_time_4,3.6784964757895944,day,10.5,Subject_1
PC(18:1/20:1),Subject_1_time_4,2.190631891972745,day,10.5,Subject_1
PC(0:0/20:4)_A,Subject_1_time_4,2.8600591202825014,day,10.5,Subject_1
SM(d18:2/16:0)_B,Subject_1_time_4,3.405474337623375,day,10.5,Subject_1
SM(d18:1/16:0)_B,Subject_1_time_4,-10.703982449526848,day,10.5,Subject_1
TG(18:2/18:3/18:3),Subject_1_time_4,1.7721165126523468,day,10.5,Subject_1
TG(51:1),Subject_1_time_4,-11.07130534959547,day,10.5,Subject_1
TG(16:1/18:2/18:3),Subject_1_time_4,10.020725335663546,day,10.5,Subject_1
PC(0:0/14:0)_A,Subject_1_time_4,0.27991872240860266,day,10.5,Subject_1
SM(d18:2/25:0),Subject_1_time_4,-1.566812256753905,day,10.5,Subject_1
TG(16:0/18:2/22:6),Subject_1_time_4,10.859962198313223,day,10.5,Subject_1
TG(16:0/18:2/20:4);TG(18:1/18:2/18:3),Subject_1_time_4,1.3310532139156228,day,10.5,Subject_1
PC(18:3/0:0),Subject_1_time_4,1.634733461315973,day,10.5,Subject_1
PC(18:1/20:4);PC(16:0/22:5),Subject_1_time_4,5.6205553995007875,day,10.5,Subject_1
SM(d18:1/17:0),Subject_1_time_4,-9.278532383046628,day,10.5,Subject_1
SM(d16:1/16:0),Subject_1_time_4,-1.8919076860946644,day,10.5,Subject_1
PC(22:6/0:0)_A,Subject_1_time_4,4.104670593777174,day,10.5,Subject_1
TG(17:0/18:1/18:1),Subject_1_time_4,3.534626881433182,day,10.5,Subject_1
PC(18:0/22:4),Subject_1_time_4,-3.9735482320887887,day,10.5,Subject_1
PC(18:1/22:6)_B,Subject_1_time_4,-4.167637004752918,day,10.5,Subject_1
TG(44:1),Subject_1_time_4,10.243627909939933,day,10.5,Subject_1
PC(O-18:0/22:6),Subject_1_time_4,-2.1091370337024227,day,10.5,Subject_1
PC(17:0/20:4)_B,Subject_1_time_4,-9.585814746172478,day,10.5,Subject_1
TG(62:2),Subject_1_time_4,4.379148611586985,day,10.5,Subject_1
TG(14:0/16:0/16:0),Subject_1_time_4,-2.5429480025320337,day,10.5,Subject_1
TG(52:5),Subject_1_time_4,-0.6544986135481901,day,10.5,Subject_1
TG(48:2),Subject_1_time_4,0.44361127713683984,day,10.5,Subject_1
PC(15:0/20:5),Subject_1_time_4,0.8904651880950032,day,10.5,Subject_1
PC(20:3/20:4),Subject_1_time_4,1.7994467500090583,day,10.5,Subject_1
PC(18:1/20:3),Subject_1_time_4,-0.17930748749704226,day,10.5,Subject_1
PC(22:6/0:0)_B,Subject_1_time_4,6.523921287997765,day,10.5,Subject_1
Cer(d18:0/22:0),Subject_1_time_4,-8.503841832536263,day,10.5,Subject_1
TG(18:2/18:2/18:3),Subject_1_time_4,-8.739203698638926,day,10.5,Subject_1
SM(d18:2/14:0),Subject_1_time_4,-3.8636330176541085,day,10.5,Subject_1
TG(16:0/18:1/20:4),Subject_1_time_4,-10.065357092925197,day,10.5,Subject_1
TG(18:1/18:2/23:0),Subject_1_time_4,6.984522855686225,day,10.5,Subject_1
DG(18:1/0:0/18:1);DG(18:0/18:2/0:0),Subject_1_time_4,-0.030570652698440587,day,10.5,Subject_1
PC(16:0/16:1);PC(14:0/18:1),Subject_1_time_4,2.7612285226596516,day,10.5,Subject_1
PC(16:1/0:0)_A,Subject_1_time_4,7.869528915239404,day,10.5,Subject_1
PC(16:0/O-16:0),Subject_1_time_4,-6.672251098892168,day,10.5,Subject_1
TG(16:0/18:1/22:0),Subject_1_time_4,-2.47852138913607,day,10.5,Subject_1
CE(20:3),Subject_1_time_4,6.183272710695275,day,10.5,Subject_1
PC(16:0/9:0(CHO)),Subject_1_time_4,-2.2637627873953834,day,10.5,Subject_1
PC(O-18:0/18:1),Subject_1_time_4,8.925523480924458,day,10.5,Subject_1
TG(14:0/16:0/22:6),Subject_1_time_4,6.789500653706799,day,10.5,Subject_1
PC(15:0/16:0),Subject_1_time_4,4.683104568753076,day,10.5,Subject_1
PC(20:0/20:4),Subject_1_time_4,7.139837837330173,day,10.5,Subject_1
TG(58:1),Subject_1_time_4,3.5929733025765245,day,10.5,Subject_1
TG(18:1/18:2/26:0),Subject_1_time_4,-3.7006607787487953,day,10.5,Subject_1
PC(20:3/0:0)_A,Subject_1_time_4,-0.6922178541152066,day,10.5,Subject_1
TG(18:1/22:0/22:0),Subject_1_time_5,7.316034820284636,day,13.5,Subject_1
TG(54:0),Subject_1_time_5,-3.8486095466850485,day,13.5,Subject_1
PC(O-18:0/20:3),Subject_1_time_5,-7.6332439022766625,day,13.5,Subject_1
TG(16:0/18:1/18:1),Subject_1_time_5,-2.097808235917124,day,13.5,Subject_1
Cer(d18:0/24:0),Subject_1_time_5,-1.5335361509443586,day,13.5,Subject_1
PC(18:2/0:0)_B,Subject_1_time_5,-8.95422672718342,day,13.5,Subject_1
TG(15:0/18:1/18:2),Subject_1_time_5,-0.9029533612295068,day,13.5,Subject_1
PC(16:0/18:1),Subject_1_time_5,9.114019959269664,day,13.5,Subject_1
PC(0:0/14:0)_B,Subject_1_time_5,-0.36702950942601165,day,13.5,Subject_1
GalCer(d18:1/24:0),Subject_1_time_5,2.462851827427504,day,13.5,Subject_1
PC(16:0/20:4)_A,Subject_1_time_5,8.145536585455108,day,13.5,Subject_1
TG(16:1/16:1/22:6),Subject_1_time_5,-1.2861822585412854,day,13.5,Subject_1
PC(37:5),Subject_1_time_5,2.0285571769364736,day,13.5,Subject_1
PC(O-18:1/18:2),Subject_1_time_5,-9.61432074223766,day,13.5,Subject_1
PC(17:0/18:2)_B,Subject_1_time_5,-9.333556511094832,day,13.5,Subject_1
TG(18:2/18:2/24:0),Subject_1_time_5,-1.441876879596687,day,13.5,Subject_1
PC(15:0/20:3),Subject_1_time_5,7.766134633356479,day,13.5,Subject_1
SM(d18:2/21:0),Subject_1_time_5,-8.796581470148405,day,13.5,Subject_1
TG(16:0/18:0/18:0),Subject_1_time_5,5.422332982941816,day,13.5,Subject_1
PC(18:0/18:0);PC(16:0/20:0),Subject_1_time_5,-2.1732495055123104,day,13.5,Subject_1
TG(54:1),Subject_1_time_5,-9.294820604492287,day,13.5,Subject_1
PC(18:2/18:2),Subject_1_time_5,3.909853604416386,day,13.5,Subject_1
TG(54:3),Subject_1_time_5,-6.648693485913947,day,13.5,Subject_1
TG(56:2),Subject_1_time_5,-0.855832999178889,day,13.5,Subject_1
SM(d18:1/22:0),Subject_1_time_5,1.7947511215466339,day,13.5,Subject_1
PC(16:1/20:4),Subject_1_time_5,11.632526892386357,day,13.5,Subject_1
PC(22:0/0:0),Subject_1_time_5,2.4628636943865407,day,13.5,Subject_1
DG(18:0/0:0/18:0),Subject_1_time_5,-3.0250776939261708,day,13.5,Subject_1
TG(47:0),Subject_1_time_5,-10.071970434514885,day,13.5,Subject_1
TG(12:0/18:2/20:4),Subject_1_time_5,4.936731056158521,day,13.5,Subject_1
PC(15:0/18:2),Subject_1_time_5,2.08830500325544,day,13.5,Subject_1
TG(56:3),Subject_1_time_5,-2.813493502045828,day,13.5,Subject_1
TG(18:1/18:1/23:0),Subject_1_time_5,-6.611081564031868,day,13.5,Subject_1
SM(d16:1/14:0),Subject_1_time_5,1.3466868575698685,day,13.5,Subject_1
PC(P-18:0/22:6)_B,Subject_1_time_5,4.085743519638428,day,13.5,Subject_1
PC(18:0/18:1),Subject_1_time_5,0.7781202848945451,day,13.5,Subject_1
PC(0:0/16:0)_A,Subject_1_time_5,0.04282492658957682,day,13.5,Subject_1
TG(58:9),Subject_1_time_5,0.6950102871879648,day,13.5,Subject_1
PC(14:0/16:0),Subject_1_time_5,9.685442179491426,day,13.5,Subject_1
CE(18:2),Subject_1_time_5,-5.426367572677192,day,13.5,Subject_1
PC(18:0/18:2),Subject_1_time_5,10.16478852770631,day,13.5,Subject_1
PC(20:3/0:0)_B,Subject_1_time_5,4.401930868022087,day,13.5,Subject_1
PC(17:0/20:3)_B,Subject_1_time_5,-0.5941736771932167,day,13.5,Subject_1
PC(14:0/18:2);PC(16:1/16:1),Subject_1_time_5,3.6717926510516965,day,13.5,Subject_1
TG(56:7),Subject_1_time_5,4.168845923717391,day,13.5,Subject_1
PC(18:0/20:4);PC(16:0/22:4),Subject_1_time_5,1.6251814175045063,day,13.5,Subject_1
PC(16:0/20:5),Subject_1_time_5,9.267742604587722,day,13.5,Subject_1
TG(18:1/18:1/21:0),Subject_1_time_5,2.978542887178457,day,13.5,Subject_1
PC(18:0/22:5)_A,Subject_1_time_5,-7.237945336927612,day,13.5,Subject_1
TG(16:0/16:0/18:0),Subject_1_time_5,-0.965968058307334,day,13.5,Subject_1
PC(P-16:0/18:2),Subject_1_time_5,3.6057854331584576,day,13.5,Subject_1
PC(18:1/20:1),Subject_1_time_5,10.155342112718902,day,13.5,Subject_1
PC(0:0/20:4)_A,Subject_1_time_5,9.167131359194233,day,13.5,Subject_1
SM(d18:2/16:0)_B,Subject_1_time_5,-0.8384783453090835,day,13.5,Subject_1
SM(d18:1/16:0)_B,Subject_1_time_5,-10.543801963362192,day,13.5,Subject_1
TG(18:2/18:3/18:3),Subject_1_time_5,1.2317962387039636,day,13.5,Subject_1
TG(51:1),Subject_1_time_5,-2.9369141569636925,day,13.5,Subject_1
TG(16:1/18:2/18:3),Subject_1_time_5,7.227749767564523,day,13.5,Subject_1
PC(0:0/14:0)_A,Subject_1_time_5,-5.243481641198648,day,13.5,Subject_1
SM(d18:2/25:0),Subject_1_time_5,-1.666902657050427,day,13.5,Subject_1
TG(16:0/18:2/22:6),Subject_1_time_5,1.6187353811240122,day,13.5,Subject_1
TG(16:0/18:2/20:4);TG(18:1/18:2/18:3),Subject_1_time_5,-0.5816151544454456,day,13.5,Subject_1
PC(18:3/0:0),Subject_1_time_5,5.2600018714142935,day,13.5,Subject_1
PC(18:1/20:4);PC(16:0/22:5),Subject_1_time_5,11.976384786588183,day,13.5,Subject_1
SM(d18:1/17:0),Subject_1_time_5,-4.044629397876483,day,13.5,Subject_1
SM(d16:1/16:0),Subject_1_time_5,-3.7492293643723866,day,13.5,Subject_1
PC(22:6/0:0)_A,Subject_1_time_5,-6.546585409792344,day,13.5,Subject_1
TG(17:0/18:1/18:1),Subject_1_time_5,-2.276585150625093,day,13.5,Subject_1
PC(18:0/22:4),Subject_1_time_5,2.6260783994963632,day,13.5,Subject_1
PC(18:1/22:6)_B,Subject_1_time_5,-1.577284816625053,day,13.5,Subject_1
TG(44:1),Subject_1_time_5,3.6057023526770866,day,13.5,Subject_1
PC(O-18:0/22:6),Subject_1_time_5,-0.535826414412726,day,13.5,Subject_1
PC(17:0/20:4)_B,Subject_1_time_5,-12.604011941516154,day,13.5,Subject_1
TG(62:2),Subject_1_time_5,2.8544076997478185,day,13.5,Subject_1
TG(14:0/16:0/16:0),Subject_1_time_5,7.0920927803182625,day,13.5,Subject_1
TG(52:5),Subject_1_time_5,-3.2842242387628557,day,13.5,Subject_1
TG(48:2),Subject_1_time_5,-7.268828207998989,day,13.5,Subject_1
PC(15:0/20:5),Subject_1_time_5,2.6294180812039394,day,13.5,Subject_1
PC(20:3/20:4),Subject_1_time_5,-0.46966117108640937,day,13.5,Subject_1
PC(18:1/20:3),Subject_1_time_5,-4.887820205126316,day,13.5,Subject_1
PC(22:6/0:0)_B,Subject_1_time_5,5.508495028170111,day,13.5,Subject_1
Cer(d18:0/22:0),Subject_1_time_5,-6.2154246614812445,day,13.5,Subject_1
TG(18:2/18:2/18:3),Subject_1_time_5,-11.79987190937972,day,13.5,Subject_1
SM(d18:2/14:0),Subject_1_time_5,-5.944529883956992,day,13.5,Subject_1
TG(16:0/18:1/20:4),Subject_1_time_5,-7.879062213988818,day,13.5,Subject_1
TG(18:1/18:2/23:0),Subject_1_time_5,1.9774974742212597,day,13.5,Subject_1
DG(18:1/0:0/18:1);DG(18:0/18:2/0:0),Subject_1_time_5,-1.8845905209433693,day,13.5,Subject_1
PC(16:0/16:1);PC(14:0/18:1),Subject_1_time_5,4.976013902233583,day,13.5,Subject_1
PC(16:1/0:0)_A,Subject_1_time_5,13.696826826025362,day,13.5,Subject_1
PC(16:0/O-16:0),Subject_1_time_5,0.029222826753548703,day,13.5,Subject_1
TG(16:0/18:1/22:0),Subject_1_time_5,4.242389037172404,day,13.5,Subject_1
CE(20:3),Subject_1_time_5,-0.6586779230674695,day,13.5,Subject_1
PC(16:0/9:0(CHO)),Subject_1_time_5,0.07320520947564679,day,13.5,Subject_1
PC(O-18:0/18:1),Subject_1_time_5,5.027736176849582,day,13.5,Subject_1
TG(14:0/16:0/22:6),Subject_1_time_5,9.952122981289987,day,13.5,Subject_1
PC(15:0/16:0),Subject_1_time_5,9.730889262270319,day,13.5,Subject_1
PC(20:0/20:4),Subject_1_time_5,4.071083680515903,day,13.5,Subject_1
TG(58:1),Subject_1_time_5,2.199906488610047,day,13.5,Subject_1
TG(18:1/18:2/26:0),Subject_1_time_5,-8.796636037307001,day,13.5,Subject_1
PC(20:3/0:0)_A,Subject_1_time_5,6.966594374511802,day,13.5,Subject_1
TG(18:1/22:0/22:0),Subject_1_time_6,2.3845951520535276,day,16.5,Subject_1
TG(54:0),Subject_1_time_6,-4.1366385667794985,day,16.5,Subject_1
PC(O-18:0/20:3),Subject_1_time_6,-1.6805798672427243,day,16.5,Subject_1
TG(16:0/18:1/18:1),Subject_1_time_6,-4.704741215157216,day,16.5,Subject_1
Cer(d18:0/24:0),Subject_1_time_6,-1.8973266161790816,day,16.5,Subject_1
PC(18:2/0:0)_B,Subject_1_time_6,-11.65030391028925,day,16.5,Subject_1
TG(15:0/18:1/18:2),Subject_1_time_6,0.42062025684806753,day,16.5,Subject_1
PC(16:0/18:1),Subject_1_time_6,10.153038242305694,day,16.5,Subject_1
PC(0:0/14:0)_B,Subject_1_time_6,-2.055454125143256,day,16.5,Subject_1
GalCer(d18:1/24:0),Subject_1_time_6,5.612396078777241,day,16.5,Subject_1
PC(16:0/20:4)_A,Subject_1_time_6,2.3213586929759615,day,16.5,Subject_1
TG(16:1/16:1/22:6),Subject_1_time_6,8.108358637309772,day,16.5,Subject_1
PC(37:5),Subject_1_time_6,10.863253463774596,day,16.5,Subject_1
PC(O-18:1/18:2),Subject_1_time_6,-8.062949510026355,day,16.5,Subject_1
PC(17:0/18:2)_B,Subject_1_time_6,-6.880392976552323,day,16.5,Subject_1
TG(18:2/18:2/24:0),Subject_1_time_6,4.415122002906739,day,16.5,Subject_1
PC(15:0/20:3),Subject_1_time_6,4.066764373473677,day,16.5,Subject_1
SM(d18:2/21:0),Subject_1_time_6,-6.365743766058146,day,16.5,Subject_1
TG(16:0/18:0/18:0),Subject_1_time_6,3.1444573851116564,day,16.5,Subject_1
PC(18:0/18:0);PC(16:0/20:0),Subject_1_time_6,1.7305248721365827,day,16.5,Subject_1
TG(54:1),Subject_1_time_6,-5.024718316730097,day,16.5,Subject_1
PC(18:2/18:2),Subject_1_time_6,7.683003118106187,day,16.5,Subject_1
TG(54:3),Subject_1_time_6,-5.532087306605051,day,16.5,Subject_1
TG(56:2),Subject_1_time_6,4.550420613025936,day,16.5,Subject_1
SM(d18:1/22:0),Subject_1_time_6,11.668405933493874,day,16.5,Subject_1
PC(16:1/20:4),Subject_1_time_6,9.488095460737224,day,16.5,Subject_1
PC(22:0/0:0),Subject_1_time_6,0.15334298924193818,day,16.5,Subject_1
DG(18:0/0:0/18:0),Subject_1_time_6,-11.45041097208317,day,16.5,Subject_1
TG(47:0),Subject_1_time_6,-1.6726844560650247,day,16.5,Subject_1
TG(12:0/18:2/20:4),Subject_1_time_6,3.628315041695816,day,16.5,Subject_1
PC(15:0/18:2),Subject_1_time_6,0.12744945453061352,day,16.5,Subject_1
TG(56:3),Subject_1_time_6,3.337717515742813,day,16.5,Subject_1
TG(18:1/18:1/23:0),Subject_1_time_6,-9.45748710025067,day,16.5,Subject_1
SM(d16:1/14:0),Subject_1_time_6,1.510757725737286,day,16.5,Subject_1
PC(P-18:0/22:6)_B,Subject_1_time_6,0.9076082050501406,day,16.5,Subject_1
PC(18:0/18:1),Subject_1_time_6,-4.508363151341672,day,16.5,Subject_1
PC(0:0/16:0)_A,Subject_1_time_6,-8.42028175008607,day,16.5,Subject_1
TG(58:9),Subject_1_time_6,3.25555470678898,day,16.5,Subject_1
PC(14:0/16:0),Subject_1_time_6,0.13104376861586814,day,16.5,Subject_1
CE(18:2),Subject_1_time_6,0.7319170158144275,day,16.5,Subject_1
PC(18:0/18:2),Subject_1_time_6,11.366247295589055,day,16.5,Subject_1
PC(20:3/0:0)_B,Subject_1_time_6,-3.863651613472982,day,16.5,Subject_1
PC(17:0/20:3)_B,Subject_1_time_6,-3.8575810296876423,day,16.5,Subject_1
PC(14:0/18:2);PC(16:1/16:1),Subject_1_time_6,2.7853533414848655,day,16.5,Subject_1
TG(56:7),Subject_1_time_6,11.728246047733709,day,16.5,Subject_1
PC(18:0/20:4);PC(16:0/22:4),Subject_1_time_6,5.103905128423647,day,16.5,Subject_1
PC(16:0/20:5),Subject_1_time_6,14.518375337270873,day,16.5,Subject_1
TG(18:1/18:1/21:0),Subject_1_time_6,1.4856233320340888,day,16.5,Subject_1
PC(18:0/22:5)_A,Subject_1_time_6,-7.836954006196902,day,16.5,Subject_1
TG(16:0/16:0/18:0),Subject_1_time_6,-0.6907187620905715,day,16.5,Subject_1
PC(P-16:0/18:2),Subject_1_time_6,3.399813183096274,day,16.5,Subject_1
PC(18:1/20:1),Subject_1_time_6,5.760440780131986,day,16.5,Subject_1
PC(0:0/20:4)_A,Subject_1_time_6,5.4368259356350945,day,16.5,Subject_1
SM(d18:2/16:0)_B,Subject_1_time_6,-2.995916905981381,day,16.5,Subject_1
SM(d18:1/16:0)_B,Subject_1_time_6,-3.9606965090510173,day,16.5,Subject_1
TG(18:2/18:3/18:3),Subject_1_time_6,-5.680876710614374,day,16.5,Subject_1
TG(51:1),Subject_1_time_6,6.646471480820368,day,16.5,Subject_1
TG(16:1/18:2/18:3),Subject_1_time_6,-3.3140314232969303,day,16.5,Subject_1
PC(0:0/14:0)_A,Subject_1_time_6,-1.8913532575703453,day,16.5,Subject_1
SM(d18:2/25:0),Subject_1_time_6,10.076986316271883,day,16.5,Subject_1
TG(16:0/18:2/22:6),Subject_1_time_6,-1.1685387849628828,day,16.5,Subject_1
TG(16:0/18:2/20:4);TG(18:1/18:2/18:3),Subject_1_time_6,5.140741296977151,day,16.5,Subject_1
PC(18:3/0:0),Subject_1_time_6,-0.7754952991342942,day,16.5,Subject_1
PC(18:1/20:4);PC(16:0/22:5),Subject_1_time_6,10.217097255623512,day,16.5,Subject_1
SM(d18:1/17:0),Subject_1_time_6,-0.9662308407883191,day,16.5,Subject_1
SM(d16:1/16:0),Subject_1_time_6,6.483511558097472,day,16.5,Subject_1
PC(22:6/0:0)_A,Subject_1_time_6,-6.783787206218811,day,16.5,Subject_1
TG(17:0/18:1/18:1),Subject_1_time_6,-4.412504494289805,day,16.5,Subject_1
PC(18:0/22:4),Subject_1_time_6,9.167223403827197,day,16.5,Subject_1
PC(18:1/22:6)_B,Subject_1_time_6,2.7674198865148525,day,16.5,Subject_1
TG(44:1),Subject_1_time_6,2.9607323793190834,day,16.5,Subject_1
PC(O-18:0/22:6),Subject_1_time_6,5.879513177884312,day,16.5,Subject_1
PC(17:0/20:4)_B,Subject_1_time_6,-4.350312690119213,day,16.5,Subject_1
TG(62:2),Subject_1_time_6,-4.794584095532324,day,16.5,Subject_1
TG(14:0/16:0/16:0),Subject_1_time_6,6.030919134591695,day,16.5,Subject_1
TG(52:5),Subject_1_time_6,-3.2402143075103567,day,16.5,Subject_1
TG(48:2),Subject_1_time_6,-9.353390169737734,day,16.5,Subject_1
PC(15:0/20:5),Subject_1_time_6,5.262821100475051,day,16.5,Subject_1
PC(20:3/20:4),Subject_1_time_6,4.452468995324318,day,16.5,Subject_1
PC(18:1/20:3),Subject_1_time_6,-5.404216411858865,day,16.5,Subject_1
PC(22:6/0:0)_B,Subject_1_time_6,0.6472070315193652,day,16.5,Subject_1
Cer(d18:0/22:0),Subject_1_time_6,1.2012513389588186,day,16.5,Subject_1
TG(18:2/18:2/18:3),Subject_1_time_6,-0.457455772309983,day,16.5,Subject_1
SM(d18:2/14:0),Subject_1_time_6,-7.2682088781722305,day,16.5,Subject_1
TG(16:0/18:1/20:4),Subject_1_time_6,-2.595269693037845,day,16.5,Subject_1
TG(18:1/18:2/23:0),Subject_1_time_6,-2.0628295558448864,day,16.5,Subject_1
DG(18:1/0:0/18:1);DG(18:0/18:2/0:0),Subject_1_time_6,0.7708517373692761,day,16.5,Subject_1
PC(16:0/16:1);PC(14:0/18:1),Subject_1_time_6,3.389233262514579,day,16.5,Subject_1
PC(16:1/0:0)_A,Subject_1_time_6,7.237186823046737,day,16.5,Subject_1
PC(16:0/O-16:0),Subject_1_time_6,8.198820906225631,day,16.5,Subject_1
TG(16:0/18:1/22:0),Subject_1_time_6,3.063715382485241,day,16.5,Subject_1
CE(20:3),Subject_1_time_6,-5.122668381444855,day,16.5,Subject_1
PC(16:0/9:0(CHO)),Subject_1_time_6,2.4754527742704178,day,16.5,Subject_1
PC(O-18:0/18:1),Subject_1_time_6,-1.2981993793653521,day,16.5,Subject_1
TG(14:0/16:0/22:6),Subject_1_time_6,5.1997766003969526,day,16.5,Subject_1
PC(15:0/16:0),Subject_1_time_6,2.1282172208626857,day,16.5,Subject_1
PC(20:0/20:4),Subject_1_time_6,-2.266448479040537,day,16.5,Subject_1
TG(58:1),Subject_1_time_6,4.562956099327709,day,16.5,Subject_1
TG(18:1/18:2/26:0),Subject_1_time_6,-6.187831939001011,day,16.5,Subject_1
PC(20:3/0:0)_A,Subject_1_time_6,14.910407907884444,day,16.5,Subject_1
TG(18:1/22:0/22:0),Subject_1_time_7,-7.890200004261976,day,19.5,Subject_1
TG(54:0),Subject_1_time_7,-3.8793313216466503,day,19.5,Subject_1
PC(O-18:0/20:3),Subject_1_time_7,-0.3770261256891604,day,19.5,Subject_1
TG(16:0/18:1/18:1),Subject_1_time_7,-7.268757746050702,day,19.5,Subject_1
Cer(d18:0/24:0),Subject_1_time_7,-2.3308491079486986,day,19.5,Subject_1
PC(18:2/0:0)_B,Subject_1_time_7,0.3107761848075057,day,19.5,Subject_1
TG(15:0/18:1/18:2),Subject_1_time_7,-1.7990204943054364,day,19.5,Subject_1
PC(16:0/18:1),Subject_1_time_7,0.6719846103363253,day,19.5,Subject_1
PC(0:0/14:0)_B,Subject_1_time_7,-3.450881290315564,day,19.5,Subject_1
GalCer(d18:1/24:0),Subject_1_time_7,9.358991615446202,day,19.5,Subject_1
PC(16:0/20:4)_A,Subject_1_time_7,-3.343056728988138,day,19.5,Subject_1
TG(16:1/16:1/22:6),Subject_1_time_7,11.39598513496409,day,19.5,Subject_1
PC(37:5),Subject_1_time_7,12.117134823471105,day,19.5,Subject_1
PC(O-18:1/18:2),Subject_1_time_7,-1.249749747599581,day,19.5,Subject_1
PC(17:0/18:2)_B,Subject_1_time_7,-2.663022692790517,day,19.5,Subject_1
TG(18:2/18:2/24:0),Subject_1_time_7,1.2244024548006638,day,19.5,Subject_1
PC(15:0/20:3),Subject_1_time_7,-0.13156745035341633,day,19.5,Subject_1
SM(d18:2/21:0),Subject_1_time_7,-2.478292998349821,day,19.5,Subject_1
TG(16:0/18:0/18:0),Subject_1_time_7,2.012629080265884,day,19.5,Subject_1
PC(18:0/18:0);PC(16:0/20:0),Subject_1_time_7,3.3305502399889626,day,19.5,Subject_1
TG(54:1),Subject_1_time_7,-1.0696117334499624,day,19.5,Subject_1
PC(18:2/18:2),Subject_1_time_7,-2.034024099319126,day,19.5,Subject_1
TG(54:3),Subject_1_time_7,0.8402273829290646,day,19.5,Subject_1
TG(56:2),Subject_1_time_7,10.63379360548057,day,19.5,Subject_1
SM(d18:1/22:0),Subject_1_time_7,5.0915401959301505,day,19.5,Subject_1
PC(16:1/20:4),Subject_1_time_7,3.209568929330886,day,19.5,Subject_1
PC(22:0/0:0),Subject_1_time_7,-3.391304269504222,day,19.5,Subject_1
DG(18:0/0:0/18:0),Subject_1_time_7,-5.009183502446416,day,19.5,Subject_1
TG(47:0),Subject_1_time_7,2.5718638758739663,day,19.5,Subject_1
TG(12:0/18:2/20:4),Subject_1_time_7,-2.1052841326041514,day,19.5,Subject_1
PC(15:0/18:2),Subject_1_time_7,-3.4456353384027514,day,19.5,Subject_1
TG(56:3),Subject_1_time_7,4.588468544129473,day,19.5,Subject_1
TG(18:1/18:1/23:0),Subject_1_time_7,-2.4550441487384287,day,19.5,Subject_1
SM(d16:1/14:0),Subject_1_time_7,-3.511148847574122,day,19.5,Subject_1
PC(P-18:0/22:6)_B,Subject_1_time_7,4.863676624840046,day,19.5,Subject_1
